user_id,anime_id,rating
375,7791,9
375,7054,10
375,3616,10
375,14713,6
375,33475,8
375,3503,5
375,7711,10
375,6594,9
375,2602,8
375,18679,9
375,38000,9
375,22535,8
375,21405,6
375,11285,8
375,36456,8
375,12967,6
375,33506,6
375,9919,9
375,30654,7
375,24833,8
375,11111,8
375,36882,7
375,6547,10
375,27655,7
375,22729,7
375,851,10
375,25013,7
375,22199,9
375,7148,9
375,2356,4
375,14967,8
375,28249,8
375,67,7
375,33486,8
375,31964,8
375,31043,8
375,11633,8
375,34618,7
375,269,8
375,32827,8
375,4151,8
375,7059,8
375,68,9
375,20787,7
375,13535,9
375,31904,8
375,404,8
375,40010,9
375,35203,6
375,1482,8
375,37744,4
375,37520,8
375,18507,1
375,9367,6
375,121,10
375,5114,10
375,23311,7
375,38691,7
375,28907,6
375,23289,9
375,14811,7
375,973,9
375,37349,9
375,17895,6
375,8425,10
375,1829,7
375,10793,8
375,223,10
375,30694,8
375,35972,8
375,22043,9
375,6702,10
375,21167,6
375,32901,8
375,790,9
375,225,8
375,6746,8
375,37347,7
375,32887,6
375,28121,8
375,31339,7
375,14837,7
375,813,10
375,8302,7
375,13161,8
375,31859,9
375,34403,5
375,28223,8
375,1535,9
375,34497,7
375,15583,8
375,35849,9
375,31376,6
375,3702,9
375,14827,6
375,31318,3
375,11703,7
375,1575,7
375,17831,5
375,11013,8
375,6875,6
375,25731,8
375,35120,8
375,31163,8
375,137,7
375,6574,5
375,15809,8
375,270,7
375,2002,10
375,5630,9
375,8074,6
375,28825,8
375,35376,9
375,36296,9
375,11783,5
375,20853,9
375,24231,8
375,431,8
375,136,9
375,138,8
375,37210,6
375,33489,9
375,5781,8
375,23321,9
375,34300,7
375,13601,8
375,6201,6
375,10711,8
375,326,8
375,8795,10
375,26243,6
375,37675,10
375,35073,9
375,29803,10
375,19369,6
375,34262,6
375,14749,6
375,8769,8
375,7769,9
375,36318,5
375,5341,10
375,33926,6
375,39587,9
375,24,9
375,2476,6
375,9130,8
375,6171,8
375,17777,5
375,30749,6
375,4214,8
375,2993,8
375,22865,7
375,32951,6
375,28497,8
375,32262,8
375,30015,7
375,32094,7
375,6675,7
375,31240,10
375,2966,10
375,14199,7
375,34134,10
375,10620,9
375,20541,9
375,330,9
375,10397,6
375,33487,6
375,9712,10
375,17265,9
375,14833,9
375,38297,5
375,35062,8
375,9756,9
375,14513,8
375,18115,8
375,31741,6
375,34599,9
375,8460,6
375,37208,8
375,30307,7
375,11021,6
375,30276,10
375,5040,9
375,32962,5
375,21177,7
375,33674,9
375,19815,9
375,27787,7
375,846,9
375,18897,7
375,36038,7
375,6030,10
375,12467,5
375,32983,5
375,20,6
375,34577,8
375,23755,9
375,31404,5
375,32032,8
375,5940,6
375,22663,1
375,33478,5
375,10798,9
375,4066,9
375,25157,6
375,4106,9
375,6,8
375,4224,10
375,1218,10
375,16011,9
375,27899,9
375,22319,9
375,8937,9
375,4654,9
375,6213,9
375,38480,6
375,10162,9
375,856,9
375,732,9
375,543,9
375,34176,6
375,35507,8
375,37055,7
375,32615,9
375,40979,5
375,28677,7
375,37779,7
375,13663,8
375,33094,4
375,6918,8
375,7,7
375,21085,7
375,37393,6
375,13171,8
375,3322,5
375,33352,7
375,25879,6
375,3654,9
375,34009,5
375,2158,8
375,1557,8
375,28625,9
375,13125,8
375,23233,6
375,12367,5
375,25777,8
375,21843,8
375,38659,6
375,29786,8
375,5220,10
375,154,9
375,8675,9
375,32595,5
375,21033,6
375,6974,7
375,534,7
375,5958,9
375,8407,9
375,22101,5
375,37430,9
375,2001,10
375,35790,6
375,12445,9
375,4884,6
375,391,6
375,445,5
375,16870,9
375,21881,8
375,11757,9
375,5118,9
375,4382,10
375,849,10
375,14289,6
375,16524,8
375,9253,9
375,36475,8
375,4472,7
375,5030,10
375,2034,8
375,1887,7
376,11577,8
376,387,9
376,37105,8
376,37989,9
376,36028,8
376,37349,7
376,36144,7
376,24765,8
376,5114,10
376,11741,9
376,37492,7
376,10087,9
376,27821,7
376,28701,8
376,22297,8
376,25537,8
376,35972,8
376,3785,7
376,39545,8
376,37259,8
376,35983,7
376,3784,9
376,33206,8
376,22535,9
376,36098,9
376,32281,10
376,33089,8
376,37447,8
376,40221,10
376,37086,7
376,37517,8
376,36124,6
376,37497,6
376,34542,10
376,468,9
376,35557,9
376,37614,8
376,36296,9
376,777,9
376,37141,9
376,38472,8
376,2759,8
376,790,10
376,38671,9
376,1519,9
376,4901,9
376,889,8
376,39195,9
376,37870,9
376,37869,8
376,33573,7
376,36873,7
376,37171,8
376,36214,10
376,11111,7
376,9989,9
376,6547,9
376,37561,8
376,39790,9
376,35180,10
376,31646,10
376,269,7
376,31043,9
376,4535,8
376,35821,7
376,36946,7
376,38691,9
376,38145,9
376,37496,7
376,37520,9
376,38668,9
376,35120,10
376,1535,9
376,36548,8
376,32370,8
376,5,9
376,1,8
376,35756,8
376,2904,10
376,1575,8
376,4181,9
376,2167,5
376,34382,8
376,1482,9
376,30831,8
376,35889,9
376,35241,9
376,35847,7
376,39456,7
376,35839,9
376,35540,7
376,35503,9
376,35838,9
376,13125,9
376,339,10
376,35994,7
376,20047,9
376,37221,8
376,39587,9
376,31240,8
376,35298,7
376,32937,8
376,37442,8
376,37441,7
376,37440,7
376,21339,8
376,9253,10
376,39491,9
376,30484,10
376,34798,8
376,32188,9
376,10863,7
376,36943,5
376,36108,6
376,35790,8
376,2001,9
376,37430,8
376,41353,8
376,6211,9
376,37579,8
376,37722,8
376,35249,8
376,37521,10
376,37993,8
376,37786,10
376,37779,10
376,32615,8
376,37055,9
376,26165,9
376,37976,7
376,23281,9
376,39355,8
376,39196,8
376,33489,9
376,35677,9
376,40879,10
376,32,10
376,30,9
376,34577,7
376,35946,7
376,23755,8
376,19,10
376,35078,8
376,36563,8
376,31537,7
376,801,10
376,19111,9
376,36266,7
376,11981,10
376,9756,9
376,4985,9
376,17947,8
376,35984,8
376,25939,8
376,1915,9
376,77,10
376,76,8
376,34599,9
376,39071,8
376,37979,7
376,24997,9
376,34973,8
376,43,10
376,467,10
376,37578,8
376,36027,5
376,38555,8
376,13601,10
376,36431,6
376,34392,6
376,1210,8
376,37890,8
377,30544,6
377,25183,8
377,28907,9
377,31637,9
377,27631,7
377,33731,10
377,11769,8
377,24765,9
377,245,9
377,37105,8
377,25943,6
377,30721,6
377,31859,8
377,34403,5
377,21855,10
377,15809,8
377,37141,8
377,19431,7
377,5114,10
377,13469,8
377,38733,8
377,12189,8
377,11061,10
377,578,10
377,36296,8
377,31234,8
377,25429,5
377,36906,8
377,38383,8
377,39049,8
377,35376,8
377,28825,8
377,5231,6
377,9515,5
377,13357,2
377,12729,2
377,30300,2
377,15451,2
377,40661,7
377,24703,2
377,11617,2
377,28883,4
377,31665,10
377,31988,10
377,27989,10
377,8074,5
377,31376,8
377,25859,7
377,10087,8
377,37171,9
377,7817,8
377,5081,10
377,39195,8
377,30782,1
377,20787,7
377,7059,7
377,6164,7
377,11285,7
377,31043,7
377,31964,7
377,33486,8
377,36456,8
377,38408,8
377,10719,6
377,14967,6
377,34618,7
377,30654,8
377,24833,8
377,11111,6
377,29785,5
377,6682,5
377,11759,5
377,13939,5
377,13859,5
377,12291,8
377,34881,6
377,31580,6
377,19429,3
377,24751,3
377,32828,8
377,22147,6
377,31771,7
377,33818,7
377,6547,9
377,9062,7
377,10067,8
377,11241,6
377,11741,8
377,33080,6
377,12293,6
377,30127,7
377,11843,8
377,1535,6
377,29589,5
377,9379,8
377,10638,8
377,35120,9
377,36049,5
377,38691,8
377,37347,6
377,39792,9
377,226,8
377,32901,6
377,6702,6
377,22043,6
377,35972,6
377,28121,7
377,31636,7
377,35756,8
377,2904,9
377,5116,7
377,6479,7
377,4535,7
377,3456,7
377,28999,7
377,59,6
377,596,5
377,14741,8
377,15687,8
377,18671,8
377,21797,8
377,23237,8
377,27601,8
377,15879,8
377,16934,8
377,34382,5
377,1575,9
377,1689,8
377,26441,6
377,37722,6
377,16904,7
377,38524,10
377,19285,9
377,25781,9
377,25835,10
377,28171,6
377,32282,7
377,35838,9
377,33433,6
377,6802,9
377,5958,7
377,12783,8
377,8407,7
377,7858,7
377,9790,7
377,35839,9
377,3588,8
377,39456,6
377,9253,10
377,855,9
377,11757,6
377,21881,5
377,35760,10
377,31765,7
377,25777,10
377,16498,10
377,30296,6
377,31240,8
377,39587,8
377,30015,7
377,35466,9
377,32262,6
377,28497,6
377,23277,7
377,33255,9
377,34612,9
377,40542,7
377,38249,9
377,32542,8
377,33524,7
377,14467,7
377,199,10
377,15119,4
377,27967,4
377,17345,5
377,23273,9
377,29786,8
377,18397,10
377,28617,6
377,36474,4
377,36943,3
377,14813,10
377,18753,10
377,23847,10
377,37779,8
377,20359,6
377,28677,6
377,24627,6
377,8861,5
377,32615,8
377,34904,7
377,35507,7
377,34798,9
377,10495,10
377,23225,10
377,30902,10
377,30279,10
377,12403,10
377,1195,6
377,11319,6
377,1840,6
377,3712,6
377,37786,7
377,20021,6
377,38999,8
377,30355,6
377,24133,7
377,32093,8
377,12445,6
377,14189,6
377,38610,5
377,2001,9
377,3455,6
377,13663,5
377,28979,5
377,13851,5
377,5667,6
377,22319,7
377,27899,2
377,14227,7
377,26443,2
377,28025,10
377,34902,6
377,39606,6
377,27927,6
377,30385,3
377,33352,8
377,37993,8
377,30240,6
377,20047,6
377,28623,5
377,11597,10
377,27787,7
377,24227,7
377,18897,7
377,1210,9
377,31404,6
377,36043,7
377,36038,6
377,13093,5
377,12467,5
377,30347,5
377,23755,6
377,31442,8
377,40483,7
377,9181,5
377,30307,5
377,17074,10
377,35330,7
377,37510,8
377,35247,10
377,19815,9
377,28927,8
377,26243,8
377,29803,8
377,38555,6
377,28297,9
377,25099,7
377,31143,6
377,31704,8
377,34134,5
377,30276,9
377,28819,4
377,24175,7
377,20767,9
377,30503,9
377,20507,9
377,23623,9
377,17549,9
377,31181,10
377,32182,9
377,15689,10
377,8460,3
377,28851,9
377,35363,9
377,33206,9
377,31758,10
377,31757,10
377,9260,10
377,7593,4
377,5042,4
377,39388,8
377,35079,9
377,38000,8
377,21659,8
377,18679,8
377,34451,8
377,24439,8
377,32686,6
377,35860,6
377,37999,8
377,16762,4
377,31091,6
377,32281,5
377,32937,8
377,30831,8
377,10620,3
377,28817,6
377,33487,6
377,35062,9
377,11981,9
377,11979,8
377,11977,8
377,9756,9
377,23831,7
377,33489,7
377,25283,5
377,32268,10
377,10209,8
377,15437,8
377,10790,8
377,34599,9
377,8841,8
378,6918,5
378,8841,7
378,9834,8
378,9756,6
378,330,1
378,8986,7
378,205,7
378,202,7
378,9750,5
378,10620,5
378,9041,6
378,9513,10
378,121,10
378,10087,10
378,22297,10
378,226,7
378,12231,7
378,1535,10
378,6880,8
378,1818,8
378,2251,8
378,7647,10
378,1562,9
378,8425,8
378,9331,6
378,7674,8
380,22319,10
380,27899,9
380,21881,9
380,11757,8
380,16498,8
380,23273,10
380,853,9
380,30276,10
380,19815,10
380,10620,8
380,25681,7
380,30709,6
380,1535,10
380,2904,7
380,18441,8
380,11633,8
380,32995,9
380,9919,6
380,22199,8
381,23273,9
381,2020,7
381,2490,6
381,2385,4
381,15323,8
381,8171,7
381,3848,8
381,2107,6
381,465,6
381,464,8
381,463,7
381,461,5
381,459,5
381,12859,9
381,8740,7
381,4155,10
381,5252,6
381,13283,7
381,2680,6
381,12355,10
381,5681,9
381,14289,9
381,528,8
381,527,8
381,437,6
381,8795,9
381,26243,6
381,853,8
381,8476,8
381,24211,7
381,18857,8
381,13659,8
381,10020,8
381,8769,9
381,28297,7
381,2386,6
381,2148,7
381,6512,6
381,20507,8
381,13833,5
381,3655,6
381,164,9
381,8460,7
381,10620,7
381,585,7
381,2488,6
381,10110,7
381,512,7
381,10519,5
381,9756,10
381,435,7
381,8792,7
381,16524,8
381,6381,7
381,16067,9
381,877,9
381,20,7
381,442,6
381,10161,7
381,10165,8
381,30,9
381,597,9
381,13585,8
381,10379,8
381,7668,6
381,19841,8
381,4081,8
381,6325,5
381,4437,5
381,2472,7
381,2248,5
381,761,4
381,2144,5
381,936,5
381,594,5
381,849,7
381,3588,9
381,1816,7
381,11889,7
381,9941,7
381,12695,7
381,8449,6
381,2236,9
381,22319,8
381,27899,8
381,687,7
381,14227,7
381,523,8
381,4224,9
381,6127,7
381,177,7
381,969,8
381,4938,8
381,10278,9
381,513,8
381,16417,8
381,21647,8
381,741,7
381,199,10
381,8063,7
381,11123,7
381,9926,7
381,5774,8
381,12531,10
381,2685,8
381,2143,8
381,65,8
381,1719,7
381,16498,8
381,64,8
381,10448,10
381,4382,7
381,11757,5
381,130,7
381,28069,7
381,19315,4
381,13601,9
381,18497,7
381,8457,9
381,550,7
381,9331,8
381,5300,8
381,19391,4
381,19285,6
381,3470,7
381,8557,5
381,2923,8
381,7082,6
381,5262,7
381,1118,8
381,1117,8
381,4722,9
381,4548,8
381,8861,7
381,10521,8
381,6956,8
381,721,7
381,4792,8
381,4793,7
381,1709,8
381,1526,5
381,1119,7
381,5365,10
381,6609,6
381,6129,6
381,7058,5
381,1921,6
381,10162,8
381,11113,7
381,3457,8
381,4752,7
381,16742,8
381,10798,6
381,3667,8
381,1535,7
381,7017,6
381,16918,8
381,132,8
381,129,8
381,1829,6
381,2890,9
381,430,7
381,6421,7
381,7902,7
381,5114,10
381,121,7
381,19671,8
381,26213,9
381,22265,10
381,18507,10
381,9314,6
381,9761,5
381,317,7
381,18393,6
381,4472,7
381,2962,7
381,1313,8
381,552,8
381,304,8
381,19363,8
381,10793,8
381,387,8
381,20583,8
381,9203,7
381,9734,6
381,7791,8
381,9617,9
381,5680,8
381,6553,7
381,25649,6
381,4814,7
381,3092,7
381,731,10
381,10832,6
381,719,7
381,10804,7
381,10905,5
381,3210,6
381,5902,8
381,431,8
381,8426,8
381,9911,7
381,578,10
381,8768,7
381,9515,6
381,8074,6
381,9289,8
381,9938,8
381,5784,7
381,25013,7
381,22729,7
381,4835,7
381,762,6
381,834,5
381,8939,7
381,232,10
381,371,7
381,372,7
381,3087,7
381,10800,10
381,14397,9
381,18745,7
381,2889,8
381,14741,8
381,1575,9
381,2904,8
381,8142,7
381,14317,8
381,9479,6
381,10029,8
381,1,10
381,1482,8
381,6880,8
381,10418,7
381,14353,7
381,16934,7
381,6862,8
381,1686,6
381,7059,8
381,27655,6
381,15085,3
381,20655,3
381,6547,10
381,9062,7
381,10067,8
381,9989,10
381,15039,9
381,11433,8
381,23447,8
381,9919,6
381,11285,6
381,10647,5
381,12967,5
381,15411,6
381,2251,9
381,3901,8
381,7674,7
381,10030,8
381,288,6
381,1669,6
381,1668,4
381,22789,9
381,68,7
381,7193,8
381,9982,6
381,3572,8
381,10080,7
381,17259,6
381,13259,6
381,17811,9
381,17791,7
381,17815,7
381,17813,8
381,17819,8
381,23333,5
381,18153,6
381,20909,6
381,23385,8
381,10893,8
381,14349,7
381,19669,7
381,21105,7
381,2034,8
381,1887,8
381,8525,7
381,17535,5
381,12049,5
381,6702,6
381,8408,8
381,28223,9
381,6746,8
381,2398,7
381,2961,8
381,2397,9
381,5593,7
381,149,7
381,15487,5
381,8560,6
381,16894,7
381,16706,8
381,1004,8
381,7711,8
381,1604,8
381,8532,7
381,572,9
381,6045,8
381,9656,8
381,10152,7
381,17741,8
381,24415,8
381,10460,8
381,3375,7
381,5042,6
381,7593,7
381,1685,6
381,10098,5
381,11887,7
381,16001,6
381,15439,9
381,11355,7
381,8841,7
381,5678,8
381,17635,7
381,16782,9
381,8634,7
381,1204,6
381,433,7
381,11771,7
381,8876,6
381,10209,6
382,14075,10
382,22319,9
382,11757,8
382,19815,10
382,5958,8
382,1575,10
382,59,8
382,14345,10
382,11633,9
382,269,7
382,9513,7
382,57,10
382,6347,10
382,2251,9
382,11111,9
382,6547,9
382,857,8
382,9253,10
382,7674,10
382,11759,10
383,11123,10
383,101,8
383,9989,8
383,11111,8
383,10647,7
383,269,10
383,8247,9
383,357,7
383,2131,6
383,1614,5
383,1723,7
383,223,6
383,225,7
383,6033,7
383,813,7
383,747,8
383,248,6
383,981,6
383,3092,10
383,4814,10
383,3375,7
383,4898,9
383,10161,10
383,9926,9
383,8063,8
383,9919,10
383,3588,8
385,36456,6
385,2904,6
385,33486,6
385,31964,6
385,30654,8
385,24833,8
385,1535,7
385,28223,7
385,5114,9
385,934,8
385,1889,7
385,11061,9
385,38408,7
385,37999,8
385,38000,7
385,30831,8
385,32937,8
385,19,10
385,13601,8
385,31240,8
385,39587,8
385,37779,7
385,40591,8
385,1575,8
386,2273,6
386,3626,7
386,86,3
386,31973,8
386,90,6
386,3342,6
386,32182,8
386,96,3
386,80,8
386,2581,7
386,3927,5
386,6288,5
386,82,9
386,87,8
386,84,6
386,88,5
386,4232,3
386,1916,7
386,1917,7
386,93,4
386,1215,8
386,94,2
386,6336,8
386,10808,5
386,31251,9
386,33051,9
386,5723,7
386,11597,4
386,19815,6
386,1698,9
386,272,5
386,1029,7
386,12403,7
386,5040,8
386,30276,8
386,12355,7
386,2966,9
386,5341,9
386,19369,6
386,29803,8
386,1943,8
386,437,8
386,22135,9
386,33091,9
386,572,9
386,35240,8
386,165,6
386,30296,7
386,10165,6
386,1210,10
386,32,9
386,3014,8
386,81,9
386,17717,6
386,89,7
386,85,7
386,9040,5
386,164,8
386,19,9
386,323,7
386,593,8
386,569,7
386,585,7
386,16067,8
386,601,7
386,30,8
386,3002,8
386,134,8
386,24625,7
386,19319,7
386,17895,8
386,18619,7
386,18617,7
386,14131,7
386,877,7
386,1462,7
386,76,7
386,512,8
386,570,8
386,22123,7
386,16774,6
386,11061,9
386,431,7
386,8426,9
386,578,8
386,8074,7
386,31988,7
386,27989,7
386,777,7
386,7645,7
386,21681,6
386,9289,8
386,387,10
386,14719,7
386,5680,8
386,7791,8
386,16664,8
386,145,9
386,14807,7
386,6624,8
386,6954,8
386,5205,8
386,5204,6
386,4282,8
386,18679,7
386,4280,8
386,3782,8
386,2593,8
386,32491,8
386,1004,7
386,18295,5
386,16668,5
386,3701,9
386,3783,8
386,10721,8
386,32281,7
386,22535,7
386,21105,7
386,1088,7
386,3572,8
386,474,8
386,31240,7
386,77,8
386,1915,7
386,9756,8
386,31859,5
386,878,8
386,25519,7
386,11977,7
386,11979,7
386,11981,2
386,98,4
386,16353,7
386,17265,7
386,19703,6
386,12487,8
386,28851,7
386,634,9
386,15227,8
386,30831,7
386,32937,7
386,35241,10
386,8841,7
386,486,9
386,10790,6
386,43,8
386,467,8
386,801,9
386,237,7
386,8129,7
386,18153,6
386,10456,7
386,16782,7
386,6675,7
386,329,9
386,2993,5
386,202,6
386,14813,7
386,23847,7
386,7785,9
386,11759,6
386,92,8
386,47,7
386,31771,9
386,6547,6
386,9989,9
386,11433,5
386,11111,5
386,21995,6
386,9919,5
386,7193,7
386,1488,9
386,285,6
386,6772,8
386,1690,7
386,31043,5
386,150,7
386,1519,7
386,889,7
386,338,10
386,1136,7
386,22789,8
386,5081,8
386,28805,7
386,27663,8
386,5984,7
386,21185,8
386,57,8
386,10162,8
386,1651,6
386,1650,6
386,855,7
386,10863,7
386,32188,7
386,9253,8
386,2582,9
386,7748,10
386,5681,9
386,6802,8
386,33095,9
386,28735,9
386,441,8
386,440,8
386,35788,8
386,32282,8
386,4722,8
386,8514,7
386,11757,5
386,2001,9
386,95,10
386,5365,8
386,6,7
386,658,8
386,4224,8
386,949,8
386,20021,2
386,2210,7
386,14227,6
386,759,7
386,2236,5
386,6505,8
386,26,8
386,2158,7
386,523,5
386,9252,6
386,1454,7
386,9724,8
386,5114,9
386,121,8
386,18507,5
386,32979,8
386,227,10
386,11741,9
386,10087,9
386,356,5
386,20509,7
386,14829,7
386,430,5
386,7465,8
386,3784,8
386,2759,9
386,790,8
386,2924,6
386,31339,7
386,9465,8
386,3702,8
386,2164,9
386,28223,7
386,1535,8
386,3785,7
386,14353,8
386,4725,6
386,31737,1
386,4214,5
386,44,9
386,12531,8
386,20047,7
386,205,8
386,6203,8
386,20973,7
386,199,8
386,1033,8
386,339,10
386,30544,1
386,18119,6
386,16498,6
386,25835,8
386,28171,8
386,10495,7
386,32995,7
386,26165,8
386,3016,8
386,820,10
386,32607,7
386,23289,7
386,34240,7
386,2025,7
386,35120,9
386,26349,9
386,1575,7
386,29067,8
386,2167,5
386,59,6
386,14397,8
386,10800,8
386,28999,5
386,4181,7
386,4535,6
386,2904,5
386,5356,5
386,1689,8
386,10092,8
386,514,5
386,3456,6
387,205,9
387,199,9
387,339,8
387,3613,8
387,5332,8
387,543,8
387,732,9
387,7,7
387,202,7
387,184,7
387,2404,8
387,1535,9
387,6,10
387,30,8
387,1210,9
387,2581,8
387,226,10
387,790,8
387,227,9
387,71,7
387,121,8
387,133,5
387,270,9
387,974,9
387,4182,4
387,2025,10
387,164,8
387,1,10
387,1818,8
387,5,9
387,6987,7
387,3342,10
387,275,8
387,1013,10
387,150,9
387,467,9
387,43,7
387,237,8
387,249,7
387,731,6
387,1230,7
387,320,8
387,3503,9
387,567,7
388,22199,9
388,58,5
388,20787,8
388,9919,7
388,24833,8
388,22729,8
388,11759,9
388,1735,9
388,1482,7
388,223,9
388,225,8
388,813,9
388,28121,10
388,6702,10
388,22043,10
388,356,7
388,28701,7
388,10087,6
388,5114,9
388,28907,8
388,918,7
388,19815,9
388,2904,7
388,23755,10
388,14513,9
388,18115,9
388,23321,9
388,17265,9
388,237,7
388,24439,6
388,14467,6
388,9041,7
388,11061,8
388,15451,8
388,24703,8
388,11617,8
388,777,6
388,9969,8
388,20785,8
388,1575,7
388,6880,7
388,28171,10
388,392,9
388,6,7
388,2001,7
388,21881,7
388,3588,6
388,32282,10
388,205,7
388,13601,8
388,26243,7
388,29803,7
389,28701,6
389,27821,6
389,10087,8
389,11741,9
389,870,5
389,30694,5
389,11359,5
389,223,7
389,41053,7
389,317,7
389,22297,6
389,813,5
389,901,4
389,985,4
389,39519,4
389,28121,6
389,6746,6
389,38668,7
389,27833,7
389,23199,7
389,27831,7
389,226,7
389,39274,5
389,790,9
389,34662,6
389,33047,6
389,37651,6
389,34321,4
389,356,6
389,6922,5
389,14837,6
389,904,4
389,903,4
389,393,6
389,16419,3
389,14921,5
389,563,4
389,2025,8
389,16592,6
389,1482,5
389,20031,6
389,33687,5
389,33686,6
389,6573,6
389,2427,4
389,543,8
389,3457,3
389,8422,4
389,4752,2
389,278,7
389,37521,7
389,2429,4
389,15583,5
389,19163,4
389,974,9
389,8624,2
389,874,3
389,1313,2
389,6152,6
389,552,4
389,35120,8
389,1629,4
389,8086,5
389,31644,5
389,1826,4
389,28223,7
389,1535,9
389,1817,5
389,63,4
389,6880,7
389,1187,4
389,2952,7
389,123,4
389,227,10
389,270,7
389,1030,7
389,646,4
389,28439,3
389,37141,6
389,15809,6
389,6867,5
389,28891,5
389,379,8
389,20583,5
389,1825,7
389,1824,8
389,4765,4
389,3231,7
389,134,7
389,37806,5
389,10793,7
389,245,6
389,387,1
389,40052,7
389,38628,5
389,2002,5
389,35557,9
389,578,10
389,256,7
389,11717,6
389,2390,4
389,11005,5
389,36884,5
389,135,3
389,40154,5
389,9515,6
389,38422,6
389,39570,6
389,21877,6
389,15451,5
389,24703,5
389,11617,5
389,6372,7
389,5630,7
389,8074,8
389,34279,5
389,31629,5
389,32834,5
389,2890,6
389,19067,4
389,124,4
389,381,4
389,380,3
389,33352,7
389,32388,2
389,430,5
389,1179,3
389,5114,9
389,72,9
389,73,7
389,71,6
389,120,5
389,18001,6
389,9367,6
389,1747,6
389,32691,3
389,121,8
389,32071,7
389,28907,5
389,31637,5
389,268,7
389,37897,6
389,36816,6
389,33783,6
389,27631,4
389,241,6
389,18617,4
389,14131,4
389,19363,9
389,16918,8
389,1571,6
389,129,5
389,1813,7
389,2508,6
389,240,8
389,6795,8
389,3508,7
389,23289,6
389,1829,5
389,1361,2
389,39741,5
389,15891,4
389,19811,4
389,32827,7
389,7817,5
389,104,4
389,56,6
389,971,5
389,31014,4
389,28249,7
389,2251,9
389,1028,5
389,7647,5
389,54,5
389,18893,6
389,1583,5
389,31646,5
389,35180,4
389,38735,4
389,9074,5
389,40602,5
389,36873,7
389,5081,7
389,37283,3
389,12115,9
389,12113,7
389,10218,6
389,34055,6
389,32379,6
389,9513,6
389,6347,7
389,57,7
389,38020,5
389,36516,5
389,39195,6
389,67,7
389,22789,7
389,39555,6
389,34443,6
389,37277,5
389,320,9
389,36039,6
389,2884,7
389,40613,5
389,591,4
389,886,4
389,3359,5
389,6547,5
389,9062,4
389,27757,5
389,17901,5
389,9989,6
389,20365,4
389,24833,8
389,30654,6
389,21995,7
389,1051,4
389,9919,6
389,33506,6
389,11111,7
389,27655,6
389,22729,7
389,47,10
389,306,10
389,11759,6
389,1292,8
389,13709,7
389,4970,8
389,36904,8
389,37985,8
389,40215,8
389,38815,7
389,101,8
389,857,5
389,31580,6
389,33253,7
389,30123,5
389,31173,5
389,22199,7
389,25013,5
389,530,4
389,14751,4
389,31733,5
389,740,2
389,33103,4
389,11837,7
389,763,3
389,32934,4
389,33685,4
389,31050,5
389,4690,5
389,431,9
389,22839,7
389,5,6
389,1,9
389,9479,5
389,841,9
389,2904,7
389,1575,7
389,1818,7
389,15893,4
389,25519,5
389,15021,5
389,10015,3
389,37682,6
389,935,7
389,202,8
389,861,7
389,3570,6
389,37779,8
389,1562,7
389,34792,5
389,7785,9
389,25291,5
389,17871,4
389,1107,6
389,31170,5
389,30813,5
389,550,4
389,2006,4
389,6951,3
389,4059,7
389,37095,7
389,4181,8
389,18671,4
389,1380,2
389,58,3
389,405,5
389,150,5
389,11633,6
389,8247,4
389,4835,3
389,40060,6
389,269,4
389,1055,6
389,1519,7
389,889,7
389,1498,4
389,996,4
389,1239,3
389,532,4
389,32086,7
389,31043,8
389,369,4
389,568,5
389,14741,5
389,4186,4
389,2341,3
389,4503,4
389,18599,4
389,1311,5
389,59,7
389,2199,4
389,1962,5
389,37623,7
389,4975,6
389,9539,3
389,232,4
389,17269,8
389,40256,6
389,1689,6
389,1536,3
389,2167,7
389,11061,8
389,7088,7
389,33797,6
389,877,7
389,41168,6
389,16067,4
389,3655,5
389,38292,7
389,21329,6
389,21939,8
389,457,8
389,38663,4
389,31638,2
389,31144,5
389,13201,4
389,1469,4
389,355,6
389,2787,5
389,6773,5
389,23273,7
389,2216,9
389,1245,4
389,1869,5
389,1559,4
389,31738,3
389,35946,5
389,32,9
389,31,8
389,30,9
389,601,10
389,597,7
389,10589,4
389,8246,3
389,6325,4
389,4437,4
389,2472,3
389,1735,5
389,1074,3
389,936,3
389,442,3
389,20,5
389,2897,4
389,31722,4
389,39701,5
389,34577,5
389,23755,5
389,1210,9
389,7724,6
389,3498,3
389,3588,8
389,18723,5
389,3470,5
389,198,8
389,420,6
389,2418,7
389,950,5
389,1362,5
389,979,5
389,21773,4
389,16524,5
389,5681,7
389,25,7
389,11757,5
389,36475,4
389,21881,4
389,27783,6
389,15077,6
389,31102,7
389,7858,4
389,884,4
389,8407,4
389,2616,5
389,16498,7
389,25777,7
389,35760,7
389,12815,9
389,28171,9
389,32282,9
389,19573,5
389,79,4
389,1451,5
389,19775,7
389,24893,5
389,38923,3
389,37569,7
389,12191,3
389,40597,6
389,152,5
389,1816,3
389,10263,6
389,2263,4
389,5958,5
389,40515,7
389,18845,5
389,31111,6
389,19365,8
389,22359,5
389,23987,7
389,24,3
389,846,4
389,400,5
389,4650,6
389,21033,3
389,1827,7
389,4063,7
389,199,9
389,339,6
389,2104,5
389,13391,5
389,165,6
389,209,5
389,208,6
389,4719,7
389,23281,7
389,419,4
389,13601,7
389,205,8
389,114,9
389,6675,8
389,37436,4
389,3024,3
389,11227,4
389,12281,5
389,21771,4
389,2993,7
